licence_valid,licence_num,licence_debut,licence_fin,licence_type,licence_quit,licence_montant,licence_zone,licence_debarq,licence_moteur,licence_puis,licence_engin,licence_copé,id_pirogue,id,Code2,licence_date,licence_res,Pech_date_saisie,Lic_val
2013,60,2/11/13,12/31/13,Gros poissons,927552,150000,Haute mer,Lémé,Yamaha,15,Filet maillant de fond,,1082,1528,0,3/27/13,FALSE,3/27/13,FALSE
2013,58,2/11/13,12/31/13,Gros poissons,927560,150000,Haute mer,Lémé,Yamaha,15,Filet maillant de fond,,1084,1530,0,3/27/13,FALSE,3/27/13,FALSE
2013,574,2/21/13,12/31/13,Gros poissons,537355,150000,Haute mer,Razel,Yamaha,40,Filet maillant de fond,,248,1533,0,4/9/13,FALSE,4/9/13,FALSE
2013,565,2/20/13,12/31/13,Gros poissons,537237,150000,Haute mer,Barracuda,Yamaha,15,Filet maillant de fond,,681,1534,0,4/9/13,FALSE,4/9/13,FALSE
2013,575,2/21/13,12/31/13,Gros poissons,537367,150000,Estuaire-Komo,Alenakiri,Yamaha,15,Filet maillant de fond,,774,1535,0,4/9/13,FALSE,4/9/13,FALSE
2013,566,2/20/13,12/31/13,Sardines,537209,100000,Haute mer,Grande Poubelle,Yamaha,40,Filet sardine,,1087,1536,0,4/9/13,FALSE,4/9/13,FALSE
2013,567,2/20/13,12/31/13,Gros poissons,537252,100000,Haute mer,Alenakiri,Yamaha,15,Filet maillant de fond,,984,1537,0,4/9/13,FALSE,4/9/13,FALSE
2013,568,2/18/13,12/31/13,Gros poissons,746627,150000,Haute mer,Barracuda,Yamaha,40,Filet maillant de fond,,722,1538,0,4/9/13,FALSE,4/9/13,FALSE
2013,569,2/10/13,12/31/13,Gros poissons,746698,150000,Haute mer,Capal,Yamaha,40,Filet maillant de fond,,297,1539,0,4/9/13,FALSE,4/9/13,FALSE
2013,570,2/19/13,12/31/13,Gros poissons,537031,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,,467,1540,0,4/9/13,FALSE,4/9/13,FALSE
2013,572,2/20/13,12/31/13,Gros poissons,537201,100000,Haute mer,Barracuda,Yamaha,15,Filet maillant de fond,,913,1541,0,4/9/13,FALSE,4/9/13,FALSE
2013,577,2/22/13,12/31/13,Gros poissons,537430,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,,1089,1542,0,4/9/13,FALSE,4/9/13,FALSE
2013,578,2/20/13,12/31/13,Gros poissons,537211,100000,Haute mer,Pont Nomba,Yamaha,40,Filet maillant surface,,623,1543,0,4/9/13,FALSE,4/9/13,FALSE
2013,579,2/26/13,12/31/13,Gros poissons,537708,100000,Haute mer,Barracuda,Yamaha,15,Filet maillant de fond,,1090,1544,0,4/9/13,FALSE,4/9/13,FALSE
2013,580,2/26/13,12/31/13,Gros poissons,537720,100000,Haute mer,Razel,Yamaha,40,Filet maillant de fond,,640,1545,0,4/10/13,FALSE,4/10/13,FALSE
2013,581,2/26/13,12/31/13,Gros poissons,537731,150000,Haute mer,Capal,Yamaha,40,Filet maillant de fond,,563,1546,0,4/10/13,FALSE,4/10/13,FALSE
2013,582,2/26/13,12/31/13,Gros poissons,746962,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant surface,,1091,1547,0,4/10/13,FALSE,4/10/13,FALSE
2013,583,2/25/13,12/31/13,Gros poissons,746953,100000,Haute mer,Capal,Yamaha,40,Filet maillant surface,,1092,1548,0,4/10/13,FALSE,4/10/13,FALSE
2013,584,2/26/13,12/31/13,Gros poissons,537726,150000,Haute mer,Razel,Yamaha,40,Filet maillant de fond,,499,1549,0,4/10/13,FALSE,4/10/13,FALSE
2013,585,2/26/13,12/31/13,Gros poissons,537744,100000,Haute mer,Alenakiri,Yamaha,15,Filet maillant de fond,,1093,1550,0,4/10/13,FALSE,4/10/13,FALSE
2013,586,2/26/13,12/31/13,Petits poissons,537751,150000,Haute mer,BTI,Yamaha,40,Filet maillant surface,,1006,1551,0,4/10/13,FALSE,4/10/13,FALSE
2013,587,2/19/13,12/31/13,Petits poissons,537143,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant surface,,1094,1552,0,4/10/13,FALSE,4/10/13,FALSE
2013,588,2/26/13,12/31/13,Sardines,537807,100000,Haute mer,Bac Aviation,Mariner,40,Filet sardine,,1095,1553,0,4/10/13,FALSE,4/10/13,FALSE
2013,589,2/27/13,12/31/13,Gros poissons,537892,100000,Haute mer,Pont Nomba,Yamaha,40,Filet maillant de fond,,1096,1554,0,4/10/13,FALSE,4/10/13,FALSE
2013,590,2/27/13,12/31/13,Gros poissons,537901,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,,508,1555,0,4/10/13,FALSE,4/10/13,FALSE
2013,592,2/26/13,12/31/13,Gros poissons,537805,150000,Haute mer,Ambowè,Mariner,40,Filet maillant de fond,,309,1556,0,4/10/13,FALSE,4/10/13,FALSE
2013,593,2/28/13,12/31/13,Gros poissons,538102,100000,Haute mer,Razel,Yamaha,40,Filet maillant de fond,,,1557,0,4/10/13,FALSE,4/10/13,FALSE
2013,594,2/28/13,12/31/13,Gros poissons,538094,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,,1016,1558,0,4/10/13,FALSE,4/10/13,FALSE
2013,595,2/28/13,12/31/13,Gros poissons,538109,100000,Haute mer,Grande Poubelle,Yamaha,40,Filet maillant de fond,,1098,1559,0,4/10/13,FALSE,4/10/13,FALSE
2013,596,3/1/13,12/31/13,Gros poissons,538122,100000,Haute mer,Alenakiri,Yamaha,15,Filet maillant de fond,,996,1560,0,4/10/13,FALSE,4/10/13,FALSE
2013,597,3/1/13,12/31/13,Gros poissons,538123,100000,Haute mer,Alenakiri,Yamaha,15,Filet maillant de fond,,1099,1561,0,4/10/13,FALSE,4/10/13,FALSE
2013,598,3/1/13,12/31/13,Sardines,538153,150000,Haute mer,Grande Poubelle,Yamaha,40,Filet sardine,,1100,1562,0,4/10/13,FALSE,4/10/13,FALSE
2013,599,3/1/13,12/31/13,Gros poissons,538185,100000,Haute mer,Jeanne Ebori,Yamaha,40,Ligne de fond,,738,1563,0,4/10/13,FALSE,4/10/13,FALSE
2013,600,3/1/13,12/31/13,Gros poissons,538186,100000,Haute mer,Jeanne Ebori,Yamaha,40,Ligne de fond,,1101,1564,0,4/10/13,FALSE,4/10/13,FALSE
2013,601,3/1/13,12/31/13,Gros poissons,538187,100000,Haute mer,Jeanne Ebori,Yamaha,40,Ligne de fond,,737,1565,0,4/10/13,FALSE,4/10/13,FALSE
2013,602,2/19/13,12/31/13,Gros poissons,537045,150000,Haute mer,Pont Nomba,Yamaha,40,Filet maillant de fond,,1102,1566,0,4/10/13,FALSE,4/10/13,FALSE
2013,603,3/1/13,12/31/13,Gros poissons,538180,150000,Haute mer,Barracuda,Yamaha,15,Filet maillant de fond,,1008,1567,0,4/10/13,FALSE,4/10/13,FALSE
2013,604,3/4/13,12/31/13,Gros poissons,538253,100000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,,1103,1568,0,4/10/13,FALSE,4/10/13,FALSE
2013,605,3/4/13,12/31/13,Gros poissons,538238,150000,Haute mer,Akiliba,Yamaha,40,Filet maillant de fond,,466,1569,0,4/10/13,FALSE,4/10/13,FALSE
2013,606,2/4/13,12/31/13,Gros poissons,538245,150000,Haute mer,Barracuda,Yamaha,40,Filet maillant de fond,,1104,1570,0,4/10/13,FALSE,4/10/13,FALSE
2013,607,3/4/13,12/31/13,Gros poissons,538249,150000,Haute mer,Barracuda,Yamaha,40,Filet maillant de fond,,1105,1571,0,4/10/13,FALSE,4/10/13,FALSE
2013,608,2/4/13,12/31/13,Petits poissons,538219,150000,Haute mer,BTI,Yamaha,40,Filet maillant surface,,605,1572,0,4/10/13,FALSE,4/10/13,FALSE
2013,617,2/4/13,12/31/13,Gros poissons,538364,100000,Haute mer,BTI,Yamaha,40,Filet maillant surface,,956,1573,0,4/10/13,FALSE,4/10/13,FALSE
2013,618,3/5/13,12/31/13,Gros poissons,538391,100000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,,1106,1574,0,4/10/13,FALSE,4/10/13,FALSE
2013,619,1/22/11,12/31/13,Gros poissons,538437,150000,Haute mer,Bac Aviation,Yamaha,40,Filet maillant de fond,,1107,1575,0,4/10/13,FALSE,4/10/13,FALSE
2013,620,3/5/13,12/31/13,Gros poissons,538450,100000,Haute mer,Pont Nomba,Yamaha,40,Filet maillant de fond,,725,1576,0,4/10/13,FALSE,4/10/13,FALSE
2013,621,3/5/13,12/31/13,Gros poissons,538481,150000,Haute mer,Alenakiri,Yamaha,40,Filet maillant de fond,,1001,1577,0,4/10/13,FALSE,4/10/13,FALSE
2013,622,3/6/13,12/31/13,Gros poissons,538535,150000,Haute mer,Barracuda,Yamaha,40,Filet maillant de fond,,773,1578,0,4/10/13,FALSE,4/10/13,FALSE
2013,623,3/6/13,12/31/13,Gros poissons,538631,100000,Haute mer,Capal,Yamaha,40,Filet maillant de fond,,1108,1579,0,4/10/13,FALSE,4/10/13,FALSE
2013,624,3/6/13,12/31/13,Gros poissons,538563,100000,Haute mer,Barracuda,Yamaha,15,Filet maillant de fond,,214,1580,0,4/10/13,FALSE,4/10/13,FALSE
2013,625,3/7/13,12/31/13,Mulets,538802,100000,Haute mer,Bambouchine,Yamaha,15,Filet Mulet,,1012,1581,0,4/10/13,FALSE,4/10/13,FALSE
2013,626,3/6/13,12/31/13,Mulets,538529,100000,Haute mer,Bambouchine,Yamaha,15,Filet Mulet,,1109,1582,0,4/10/13,FALSE,4/10/13,FALSE
2013,627,3/11/13,12/31/13,Gros poissons,539148,150000,Haute mer,Barracuda,Yamaha,40,Filet maillant de fond,,1110,1583,0,4/10/13,FALSE,4/10/13,FALSE
2013,130,1/21/13,12/31/13,Sardines,531379,200000,Haute mer,Pont Nomba,Yamaha,40,Filet sardine (Tiré-tiré),,601,1584,0,4/10/13,FALSE,4/10/13,FALSE
2013,108,1/24/13,12/31/13,Sardines,532477,150000,Haute mer,Ambowè,Yamaha,40,Filet sardine,,1111,1585,0,4/10/13,FALSE,4/10/13,FALSE
2013,628,3/12/13,12/31/13,Gros poissons,539296,100000,Haute mer,Lalala,Yamaha,40,Filet maillant de fond,,646,1586,0,4/10/13,FALSE,4/10/13,FALSE
2013,629,3/12/13,12/31/13,Gros poissons,539403,150000,Haute mer,Alenakiri,Yamaha,15,Filet maillant de fond,,1112,1587,0,4/10/13,FALSE,4/10/13,FALSE
2013,168,1/25/13,12/31/13,Sardines,532609,150000,Haute mer,Grande Poubelle,Yamaha,40,Filet sardine,,711,1588,0,4/11/13,FALSE,4/11/13,FALSE
2013,169,2/25/13,12/31/13,Sardines,532553,150000,Haute mer,Grande Poubelle,Yamaha,40,Filet sardine,,1113,1589,0,4/11/13,FALSE,4/11/13,FALSE
2013,170,2/25/13,12/31/13,Sardines,532562,100000,Haute mer,Grande Poubelle,Yamaha,40,Filet sardine,,1114,1591,0,4/11/13,FALSE,4/11/13,FALSE
2013,14,1/21/13,12/31/13,Sardines,531366,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,900,1592,0,5/7/13,FALSE,5/7/13,FALSE
2013,22,1/22/13,12/31/13,Sardines,531429,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,331,1593,0,5/7/13,FALSE,5/7/13,FALSE
2013,23,1/22/13,12/31/13,Sardines,531532,200000,Estuaire-Komo,BTI,Yamaha,40,Filet sardine (Tiré-tiré),,723,1595,0,5/7/13,FALSE,5/7/13,FALSE
2013,27,1/22/13,12/31/13,Sardines,531588,100000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,742,1596,0,5/7/13,FALSE,5/7/13,FALSE
2013,28,1/22/13,12/31/13,Sardines,531574,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,505,1597,0,5/7/13,FALSE,5/7/13,FALSE
2013,29,1/22/13,12/31/13,Gros poissons,531631,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet maillant de fond,,915,1598,0,5/7/13,FALSE,5/7/13,FALSE
2013,26,1/22/13,12/31/13,Sardines,531584,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,435,1599,0,5/7/13,FALSE,5/7/13,FALSE
2013,30,1/22/13,12/31/12,Sardines,531635,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,189,1600,0,5/7/13,FALSE,5/7/13,FALSE
2013,32,1/22/13,12/31/13,Sardines,531636,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,1116,1601,0,5/7/13,FALSE,5/7/13,FALSE
2013,33,1/22/13,12/31/13,Gros poissons,531686,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet maillant de fond,,998,1602,0,5/7/13,FALSE,5/7/13,FALSE
2013,31,1/22/13,12/31/13,Sardines,531628,150000,Haute mer,Bac Aviation,Yamaha,40,Filet sardine,,422,1603,0,5/7/13,FALSE,5/7/13,FALSE
2013,35,1/22/13,12/31/13,Gros poissons,531753,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Ligne de fond,,648,1604,0,5/7/13,FALSE,5/7/13,FALSE
2013,34,1/22/13,12/31/13,Gros poissons,531759,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Ligne de fond,,1117,1605,0,5/7/13,FALSE,5/7/13,FALSE
2013,36,1/22/13,12/31/13,Gros poissons,531738,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Ligne de fond,,,1606,0,5/7/13,FALSE,5/7/13,FALSE
2013,37,12/22/13,12/31/13,Gros poissons,531743,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Filet maillant de fond,,651,1607,0,5/7/13,FALSE,5/7/13,FALSE
2013,38,1/22/13,12/31/13,Gros poissons,531598,150000,Estuaire-Komo,BTI,Yamaha,40,Filet maillant de fond,,516,1608,0,5/7/13,FALSE,5/7/13,FALSE
2013,40,1/22/13,12/31/13,Sardines,531711,200000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet sardine (Tiré-tiré),,258,1609,0,5/7/13,FALSE,5/7/13,FALSE
2013,41,1/22/13,12/31/13,Mulets,531565,150000,Estuaire-Komo,Lalala,Yamaha,25,Filet sardine,,378,1610,0,5/7/13,FALSE,5/7/13,FALSE
2013,42,1/22/13,12/31/13,Gros poissons,531571,150000,Estuaire-Komo,Lalala,Yamaha,40,Filet maillant de fond,,349,1611,0,5/7/13,FALSE,5/7/13,FALSE
2013,43,1/22/13,12/31/13,Gros poissons,531414,150000,Estuaire-Komo,Pont Nomba,Mariner,40,Filet maillant de fond,,173,1612,0,5/7/13,FALSE,5/7/13,FALSE
2013,44,1/22/13,12/31/13,Mulets,531591,100000,Estuaire-Komo,Lalala,Yamaha,25,Filet sardine,,995,1613,0,5/7/13,FALSE,5/7/13,FALSE
2013,45,1/22/13,12/31/13,Gros poissons,531260,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Ligne à main,,524,1614,0,5/7/13,FALSE,5/7/13,FALSE
2013,46,1/22/13,12/31/13,Gros poissons,531623,150000,Estuaire-Komo,Sablière,Yamaha,25,Filet maillant de fond,,746,1615,0,5/7/13,FALSE,5/7/13,FALSE
2013,47,1/22/13,12/31/13,Gros poissons,531442,150000,Estuaire-Komo,Soduco,Yamaha,40,Filet maillant de fond,,493,1616,0,5/7/13,FALSE,5/7/13,FALSE
2013,48,1/22/13,12/31/13,Petits poissons,531573,150000,Estuaire-Komo,Lalala,Yamaha,25,Filet maillant surface,,759,1617,0,5/7/13,FALSE,5/7/13,FALSE
2013,50,1/21/13,12/31/13,Sardines,531378,200000,Estuaire-Komo,BTI,Yamaha,40,Filet sardine (Tiré-tiré),,1118,1619,0,5/7/13,FALSE,5/7/13,FALSE
2013,51,1/21/13,12/31/13,Gros poissons,531799,100000,Estuaire-Komo,Oloumi,Yamaha,40,Ligne de fond,,1119,1620,0,5/7/13,FALSE,5/7/13,FALSE
2013,52,1/22/13,12/31/13,Gros poissons,531766,150000,Estuaire-Komo,Oloumi,Yamaha,40,Ligne de fond,,307,1621,0,5/7/13,FALSE,5/7/13,FALSE
2013,53,1/22/13,12/31/13,Sardines,531646,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,707,1622,0,5/7/13,FALSE,5/7/13,FALSE
2013,54,1/22/13,12/31/13,Sardines,531663,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,451,1623,0,5/7/13,FALSE,5/7/13,FALSE
2013,55,1/22/13,12/31/13,Sardines,531638,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,568,1624,0,5/7/13,FALSE,5/7/13,FALSE
2013,56,1/22/13,12/31/13,Sardines,531671,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,876,1625,0,5/8/13,FALSE,5/8/13,FALSE
2013,57,1/22/13,12/31/13,Sardines,531706,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,1120,1626,0,5/8/13,FALSE,5/8/13,FALSE
2013,59,1/22/13,12/31/13,Sardines,531675,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,798,1628,0,5/8/13,FALSE,5/8/13,FALSE
2013,60,1/22/13,12/31/13,Sardines,531783,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,436,1629,0,5/8/13,FALSE,5/8/13,FALSE
2013,61,1/22/13,12/31/13,Mulets,531807,150000,Estuaire-Komo,Ambowè,Yamaha,25,Filet sardine,,220,1630,0,5/8/13,FALSE,5/8/13,FALSE
2013,63,1/22/13,12/31/13,Gros poissons,531803,100000,Estuaire-Komo,Alenakiri,Yamaha,15,Filet maillant de fond,,672,1631,0,5/8/13,FALSE,5/8/13,FALSE
2013,65,1/22/13,12/31/13,Gros poissons,531801,100000,Estuaire-Komo,Alenakiri,Yamaha,40,Filet maillant de fond,,861,1632,0,5/8/13,FALSE,5/8/13,FALSE
2013,66,1/23/13,12/31/13,Gros poissons,531919,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,587,1633,0,5/8/13,FALSE,5/8/13,FALSE
2013,70,1/22/13,12/31/13,Gros poissons,531570,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,1121,1634,0,5/8/13,FALSE,5/8/13,FALSE
2013,71,1/23/13,12/31/13,Sardines,532087,200000,Estuaire-Komo,BTI,Yamaha,40,Filet sardine (Tiré-tiré),,619,1635,0,5/8/13,FALSE,5/8/13,FALSE
2013,72,1/23/13,12/31/13,Gros poissons,532080,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,550,1636,0,5/8/13,FALSE,5/8/13,FALSE
2013,77,1/23/13,12/31/13,Gros poissons,531935,150000,Estuaire-Komo,Alenakiri,Yamaha,40,Filet maillant de fond,,1004,1637,0,5/8/13,FALSE,5/8/13,FALSE
2013,78,1/22/13,12/31/13,Sardines,531682,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,571,1638,0,5/8/13,FALSE,5/8/13,FALSE
2013,79,1/22/13,12/31/13,Petits poissons,531654,150000,Estuaire-Komo,BTI,Yamaha,40,Filet maillant surface,,914,1639,0,5/8/13,FALSE,5/8/13,FALSE
2013,80,1/23/13,12/31/13,Gros poissons,531977,150000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,,760,1640,0,5/8/13,FALSE,5/8/13,FALSE
2013,81,1/23/13,12/31/13,Gros poissons,531896,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,355,1641,0,5/8/13,FALSE,5/8/13,FALSE
2013,85,1/23/13,12/31/13,Gros poissons,531880,150000,Estuaire-Komo,Michel Marine,Yamaha,40,Filet maillant de fond,,354,1642,0,5/8/13,FALSE,5/8/13,FALSE
2013,87,1/23/13,12/31/13,Gros poissons,531991,150000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,589,1643,0,5/8/13,FALSE,5/8/13,FALSE
2013,88,1/22/13,12/31/13,Sardines,531692,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,1122,1644,0,5/8/13,FALSE,5/8/13,FALSE
2013,91,1/21/13,12/31/13,Gros poissons,531083,100000,Estuaire-Komo,Alenakiri,Yamaha,40,Filet maillant de fond,,511,1645,0,5/8/13,FALSE,5/8/13,FALSE
2013,92,1/23/13,12/31/13,Gros poissons,532020,150000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,,756,1646,0,5/8/13,FALSE,5/8/13,FALSE
2013,95,1/23/13,12/31/13,Gros poissons,531083,150000,Estuaire-Komo,Alenakiri,Mariner,40,Filet maillant de fond,,313,1647,0,5/8/13,FALSE,5/8/13,FALSE
2013,97,1/22/13,12/31/13,Sardines,531083,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,504,1648,0,5/8/13,FALSE,5/8/13,FALSE
2013,99,1/22/13,12/31/13,Gros poissons,531763,150000,Estuaire-Komo,Oloumi,Mariner,40,Filet maillant de fond,,1123,1649,0,5/8/13,FALSE,5/8/13,FALSE
2013,24,1/22/13,12/31/13,Gros poissons,531513,100000,Estuaire-Komo,Alenakiri,Mariner,40,Filet maillant de fond,,1124,1650,0,5/10/13,FALSE,5/10/13,FALSE
2013,39,1/22/13,12/31/13,Sardines,531699,200000,Estuaire-Komo,BTI,Yamaha,40,Filet sardine (Tiré-tiré),,1125,1651,0,5/10/13,FALSE,5/10/13,FALSE
2013,62,1/22/13,12/31/13,Gros poissons,497887,100000,Estuaire-Komo,Alenakiri,Mariner,40,Ligne de fond,,1126,1652,0,5/10/13,FALSE,5/10/13,FALSE
2013,100,1/22/13,12/31/13,Gros poissons,531769,150000,Estuaire-Komo,Oloumi,Yamaha,40,Ligne de fond,,743,1653,0,5/13/13,FALSE,5/13/13,FALSE
2013,102,1/22/13,12/31/13,Gros poissons,531796,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet maillant de fond,,710,1654,0,5/13/13,FALSE,5/13/13,FALSE
2013,103,1/24/13,12/31/13,Gros poissons,532377,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet maillant de fond,,507,1655,0,5/13/13,FALSE,5/13/13,FALSE
2013,105,1/24/13,12/31/13,Gros poissons,532346,150000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,,547,1656,0,5/13/13,FALSE,5/13/13,FALSE
2013,110,1/24/13,12/31/13,Gros poissons,532475,150000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,,875,1657,0,5/13/13,FALSE,5/13/13,FALSE
2013,111,1/23/13,12/31/13,Gros poissons,532165,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,698,1658,0,5/13/13,FALSE,5/13/13,FALSE
2013,112,1/23/13,12/31/13,Gros poissons,532129,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,815,1659,0,5/13/13,FALSE,5/13/13,FALSE
2013,114,1/24/13,12/31/13,Gros poissons,532523,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,764,1660,0,5/13/13,FALSE,5/13/13,FALSE
2013,117,1/22/13,12/31/13,Gros poissons,671855,100000,Estuaire-Komo,Soduco,Yamaha,40,Filet maillant de fond,,541,1661,0,5/14/13,FALSE,5/14/13,FALSE
2013,118,1/24/13,12/31/13,Sardines,532441,200000,Estuaire-Komo,BTI,Mariner,40,Filet sardine (Tiré-tiré),,560,1662,0,5/14/13,FALSE,5/14/13,FALSE
2013,119,1/24/13,12/31/13,Sardines,532469,200000,Estuaire-Komo,BTI,Yamaha,40,Filet sardine (Tiré-tiré),,687,1663,0,5/14/13,FALSE,5/14/13,FALSE
2013,120,1/24/13,12/31/13,Sardines,532386,200000,Estuaire-Komo,BTI,Yamaha,40,Filet sardine (Tiré-tiré),,325,1664,0,5/14/13,FALSE,5/14/13,FALSE
2013,121,1/24/13,12/31/13,Gros poissons,532421,150000,Estuaire-Komo,Soduco,Yamaha,40,Filet maillant de fond,,409,1665,0,5/14/13,FALSE,5/14/13,FALSE
2013,122,1/24/13,12/31/13,Gros poissons,532363,150000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,,549,1666,0,5/14/13,FALSE,5/14/13,FALSE
2013,123,1/25/13,12/31/13,Gros poissons,532807,100000,Estuaire-Komo,Alenakiri,Yamaha,15,Filet maillant de fond,,512,1667,0,5/14/13,FALSE,5/14/13,FALSE
2013,124,1/25/13,12/31/13,Gros poissons,532797,100000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,865,1668,0,5/14/13,FALSE,5/14/13,FALSE
2013,125,1/24/13,12/31/13,Sardines,532418,200000,Estuaire-Komo,BTI,Mariner,40,Filet sardine (Tiré-tiré),,559,1669,0,5/14/13,FALSE,5/14/13,FALSE
2013,126,1/25/13,12/31/13,Gros poissons,532869,150000,Estuaire-Komo,Soduco,Yamaha,40,Filet maillant de fond,,833,1670,0,5/14/13,FALSE,5/14/13,FALSE
2013,127,1/24/13,12/31/13,Sardines,532533,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,filet sardine,,948,1671,0,5/14/13,FALSE,5/14/13,FALSE
2013,129,1/24/13,12/31/13,Sardines,532514,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,1127,1672,0,5/14/13,FALSE,5/14/13,FALSE
2013,131,1/24/13,12/31/13,Gros poissons,532518,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,638,1673,0,5/14/13,FALSE,5/14/13,FALSE
2013,132,1/24/13,12/31/13,Gros poissons,532520,150000,Estuaire-Komo,BTI,Yamaha,40,Filet maillant de fond,,728,1674,0,5/14/13,FALSE,5/14/13,FALSE
2013,133,1/24/13,12/31/13,Gros poissons,532519,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,639,1675,0,5/14/13,FALSE,5/14/13,FALSE
2013,134,1/24/13,12/31/13,Sardines,532370,100000,Estuaire-Komo,Ambowè,Yamaha,40,Filet sardine,,954,1676,0,5/14/13,FALSE,5/14/13,FALSE
2013,135,1/24/13,12/31/13,Gros poissons,532516,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,636,1677,0,5/14/13,FALSE,5/14/13,FALSE
2013,137,1/28/13,12/31/13,Sardines,533350,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,234,1678,0,5/14/13,FALSE,5/14/13,FALSE
2013,138,1/28/13,12/31/13,Sardines,532340,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,194,1679,0,5/14/13,FALSE,5/14/13,FALSE
2013,139,1/23/13,12/31/13,Sardines,532653,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,669,1680,0,5/14/13,FALSE,5/14/13,FALSE
2013,141,1/23/13,12/31/13,Sardines,532652,100000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,830,1681,0,5/22/13,FALSE,5/22/13,FALSE
2013,142,1/23/13,12/31/13,Sardines,532786,100000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,657,1682,0,5/22/13,FALSE,5/22/13,FALSE
2013,143,1/23/13,12/31/13,Sardines,532721,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,700,1683,0,5/22/13,FALSE,5/22/13,FALSE
2013,144,1/23/13,12/31/13,Sardines,532627,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,705,1684,0,5/22/13,FALSE,5/22/13,FALSE
